Census Tract;Bus stops;Health center;Hospitals;Universities;Bus stations;Faculty;Supermarkets;Open Markets;% of artificial surface;Road density;Total.Area
4106003001;1;0;0;0;0;0;0;0;100;26,70613655;75073,11871
2105203001;0;1;0;0;0;0;0;0;0,692317917;353,945326;9221544,412
4105803002;5;0;0;0;0;0;0;0;4,515224147;53,7343484;67671659,81
1103201009;0;0;0;0;0;0;0;0;51,74705554;22,55883843;310907,644
4109105005;3;0;0;0;0;0;0;0;100;23,30176294;137945,7141
4106401002;0;0;0;0;0;0;0;0;28,15576476;82,57629388;69596,24793
1802101007;3;0;0;0;0;0;0;0;100;31,31299367;100264,8871
4109105070;1;0;0;0;0;0;0;0;100;25,66853733;101668,1596
1405502007;0;0;0;0;1;0;0;0;81,23084754;18,88038663;392133,1823
2104202002;0;0;0;0;0;0;0;0;89,83339934;20,73729899;212485,0808
2906710053;0;0;0;0;0;0;0;0;100;33,52182706;9926,092683
4108102007;0;0;0;0;0;0;0;0;100;22,3031706;32017,75911
4109101046;0;0;0;0;0;0;0;0;100;39,14748231;73864,32402
1103205009;0;0;0;0;0;0;0;0;23,64753804;44,76395413;470564,2762
2906901011;0;0;0;0;0;0;0;0;100;31,26600703;76364,61606
401307030;0;0;0;0;0;0;0;0;100,0000024;34,13384972;143855,4972
2106201001;2;1;0;0;0;0;1;0;0,220543092;171,3106794;210025412,5
1101502003;0;0;0;0;0;0;0;0;100;27,64179185;109731,5114
2300502001;0;0;0;0;0;0;0;0;79,23631367;27,01624776;202511,8212
4109102109;0;0;0;0;0;0;0;0;100;19,31041402;51866,13503
4110201004;0;0;0;0;0;0;0;0;100;40,37547918;95866,01926
1406702001;5;0;0;0;0;0;0;0;2,69020821;63,09468656;40161217,07
1402101013;0;0;0;0;0;0;0;0;99,99999812;31,55430914;33847,32729
401306003;0;0;1;0;0;0;0;0;100;44,84536577;38426,9713
2107002001;0;0;0;0;0;0;0;0;33,80623776;33,59102378;625556,6003
1101503007;0;0;0;0;0;0;0;0;91,48393412;30,71556435;66920,06833
1103401001;4;1;0;0;0;0;0;0;0,610326063;152,7222436;55939950,89
1101503001;0;0;0;0;0;0;0;0;64,70624472;51,16722329;294029,5485
4109102105;0;0;0;0;0;0;0;0;100;23,82503775;36259,27741
2305004007;0;0;1;1;0;6;3;0;2,766459716;56,68855189;85731356,65
4106501002;0;0;0;0;0;0;0;0;47,28228519;32,06870292;390976,7478
1800301001;4;0;0;0;0;0;1;0;94,4707248;40,66488324;136100,4108
4109103007;1;0;0;0;0;0;0;0;99,99999967;34,35946229;285429,0159
4109104115;0;1;0;0;0;0;0;0;100,0000061;42,09913327;68065,49308
490201007;0;0;0;0;0;0;0;0;100;38,84937302;157709,9543
1406602001;2;0;0;0;0;0;0;0;0,59005101;496,0816816;4565856,785
2100502001;0;0;0;0;0;0;0;0;0,266619456;373,0911346;65708002,9
1102501003;0;0;0;0;0;0;0;0;2,025739932;165,9450775;3171472,972
2906709016;0;0;0;0;0;0;0;0;100;42,63189822;28252,66225
2906901018;0;0;0;0;0;0;0;0;12,20639987;44,59784756;5637697,068
2901201001;1;0;0;0;0;0;0;0;40,29200828;71,20167431;108929,9827
1404101001;0;1;0;0;0;0;0;0;9,247520317;60,62530475;2459372,442
1402109001;0;0;0;0;0;1;0;0;84,49845887;30,49143063;261698,7757
1103001003;0;0;0;0;0;0;0;0;99,9720125;28,81139;254109,1299
4103401008;0;0;0;0;0;0;0;0;100;31,83778437;95072,52829
4102901010;0;0;1;0;0;0;0;0;68,04105789;44,44160025;354654,5891
1102803003;0;0;0;0;0;0;0;0;96,83788055;28,68679631;93712,69085
2906710056;0;0;0;0;0;0;0;0;100;29,16171982;57605,33932
1807801001;5;1;0;0;0;0;0;0;0;0;74451633,3
1814002002;0;0;0;0;0;0;0;0;3,307412011;270,8628646;3606809,002
1402106019;0;0;0;0;0;0;1;0;80,44240316;29,36908395;205620,5014
402801001;1;1;0;0;0;0;0;0;0;0;11334956,23
401306020;0;0;0;0;0;0;0;0;25,81032689;38,74762666;877901,7419
2906709051;0;0;0;0;0;0;0;0;100;34,47179942;18096,80348
2300201002;0;0;0;0;0;0;0;1;100;32,94933817;88768,5832
401305008;0;0;0;0;0;0;0;0;100;42,7476639;34840,50416
2908201001;0;1;0;0;0;0;0;0;40,20377059;51,44029629;650336,213
2906709005;0;0;0;0;0;0;0;0;100;28,06945359;36168,72418
4109104048;0;0;0;0;0;0;0;0;100;23,95056627;20268,22709
2106402001;2;1;0;0;0;0;0;0;1,13091423;198,109186;28477719,69
1801401002;9;0;0;0;0;0;0;0;7,885678358;33,39582813;40007999,77
4106904003;0;1;0;0;0;0;0;0;1,493235485;191,8200235;65646016,03
2307001002;0;0;0;0;0;0;0;0;34,91897855;117,3035896;54682,43488
2906707004;0;0;0;0;0;0;0;0;100;29,2639924;11909,93125
405902001;0;5;0;0;0;0;0;0;0,272353937;424,553109;92031335,91
1102201005;2;0;0;0;1;1;0;0;95,15323632;30,51650436;315893,7702
4103401003;1;0;0;0;0;0;0;0;100;38,19383232;90003,0685
1403801003;0;0;0;0;0;0;0;0;100;26,93406707;95431,01235
1405202004;0;0;0;0;0;0;0;0;70,73231107;47,64927748;96707,75587
1802901001;3;1;0;0;0;0;0;0;0,354144017;201,5869251;55913543,96
2906704002;0;0;0;0;0;0;0;0;98,19985596;17,85216899;38234,27818
1815002002;8;1;0;0;0;0;0;0;2,436362435;61,57741371;62575997,45
401306016;0;0;0;0;0;0;0;0;40,49348183;62,2275225;144834,3296
4104202002;0;0;0;0;0;0;1;0;77,03702825;31,63907217;332917,7826
1103101012;0;0;0;0;0;0;0;0;100;43,68836941;42048,00854
2906709009;0;0;0;0;0;0;0;0;100;43,0364658;27228,69674
401306015;0;0;0;0;0;0;0;0;99,66421864;26,4661035;45940,18145
1405201004;0;0;0;0;0;0;1;1;94,46245555;25,28740945;199956,6979
401306018;3;0;0;0;0;0;0;0;98,11443428;43,47055064;156635,741
4190201002;5;1;0;0;0;0;0;0;68,21948045;41,60270631;356016,3874
1101601002;0;0;0;0;0;0;0;0;84,77788119;30,79141156;183096,29
1102006034;0;0;0;0;0;0;0;0;100;29,24757422;370543,0912
1816301001;1;1;0;0;0;0;0;0;0;0;20811593,91
4100404021;0;0;0;0;0;0;0;0;40,45983626;58,61748906;37891,67501
2906708008;0;0;0;0;0;0;0;0;100;62,48194001;16731,7317
1100402011;0;0;0;0;0;0;0;0;62,59903039;24,67025736;605024,948
4100702002;1;0;0;0;0;0;0;0;100;32,03866762;91096,87501
1406501001;4;1;0;0;0;0;0;0;1,543057168;94,614468;19369653,99
2390201002;0;0;0;0;0;0;0;0;2,072947851;1009,203754;346860,7179
406801001;0;1;0;0;0;0;0;0;0;0;33578682,93
2302601001;1;1;0;0;0;0;0;0;68,45698194;29,37261468;329929,1617
4109105039;2;0;0;0;0;0;0;0;100,0000013;45,05575093;65268,24767
4102602001;2;0;0;0;0;0;0;0;36,9274938;53,13286922;372113,9844
4109101035;0;0;0;0;0;0;0;0;100;41,20603024;131444,8361
1102703005;0;0;0;0;0;0;0;0;56,41641231;32,18325205;865365,6079
2904801002;2;1;0;0;0;0;0;0;0;0;10042572,92
406301001;3;2;0;0;0;0;0;0;0,113145932;547,916173;225471694,9
2901601001;1;1;0;0;0;0;0;0;0;0;4793231,228
1101210022;0;0;0;0;0;0;0;0;100;34,88320906;15437,41989
2103201001;3;1;0;0;0;0;0;0;0,412557081;320,8204729;135549522,6
1402301001;0;0;0;0;0;0;0;0;0,677641532;326,7226363;17153368,2
1103201003;2;1;0;0;0;0;0;0;30,25501014;32,96373677;2799887,58
1100601006;1;0;0;0;0;0;0;0;18,50419507;66,90771897;2172275,495
1100102002;0;1;0;0;0;0;0;0;92,92035522;38,3278195;74054,24421
1804701004;2;0;0;0;0;0;0;0;42,11968938;52,04990654;224445,7467
1803801001;2;1;0;0;0;0;0;0;0;0;35782603,76
4103804004;1;0;0;0;0;0;0;0;91,10899012;29,71700187;371832,8096
2100703001;0;0;0;0;0;0;0;0;29,19029015;130,4354596;175287,1341
401308004;20;2;1;0;0;0;0;0;5,466423792;80,88510885;68378626,42
4109103056;2;0;0;0;0;0;0;0;97,04654631;29,92279276;355140,3093
2908404003;0;0;0;0;0;0;0;0;71,48181294;38,4913894;159398,9208
1405603004;0;0;0;1;0;0;0;0;88,16193631;13,32029068;240161,9674
2305505003;0;1;0;0;0;0;0;0;99,51874154;27,21635423;212060,4548
1813202002;4;1;0;0;0;0;0;0;0;0;19763224,01
2305601004;0;0;0;0;0;0;0;0;38,53515478;74,61280399;190368,065
4109105052;0;0;0;0;0;0;0;0;100;34,81085611;99095,12738
1100702008;0;0;0;0;0;0;0;0;100;33,49564607;16186,39944
1405801002;1;0;0;0;0;0;0;0;66,63302191;21,92071578;154049,2204
2906902001;0;0;0;0;0;0;0;0;100;58,1570067;68782,27332
2104107002;0;0;0;0;0;0;0;0;100;18,88801204;50739,87832
402901003;1;0;0;0;0;0;0;0;31,47240473;39,44751318;364139,7867
403504002;0;3;0;0;0;0;0;0;0,088303914;835,754247;86807142,93
2309401004;2;1;0;0;0;0;0;0;0,415526659;191,7004446;134093392,7
1808702012;0;0;0;0;0;0;0;0;100;25,10934669;31747,24294
1103401002;2;0;0;0;0;0;0;0;0;0;26215542,35
2106001002;0;0;0;0;0;0;0;0;25,72608571;107,2570746;139704,9676
1402108004;0;0;0;0;0;0;0;0;100;33,09416949;62941,79742
4109106031;0;0;0;0;0;0;0;0;100;31,90032377;34427,27135
2905801001;0;0;0;0;0;0;0;0;0;0;304786,466
1102006024;0;0;0;0;0;0;0;0;100;28,91803242;144713,7164
1101201004;0;0;0;0;0;0;0;0;73,83426861;53,73195613;76470,53783
1101402002;0;0;0;0;0;0;0;0;91,20268778;10,03918239;1697267,487
2309801001;1;1;0;0;0;0;0;0;0;0;16559419,4
1402101002;0;0;0;0;0;0;0;0;69,73754322;34,34931809;37966,13023
2306301003;0;0;0;0;0;0;0;0;39,56371947;49,10458656;275245,6283
1102203002;0;0;0;0;0;0;0;0;100;34,12880755;50390,83483
1102003006;0;0;0;0;0;0;0;0;76,19811372;65,26416479;37806,55285
4100502002;4;0;0;0;0;0;0;0;3,088788432;87,96950305;27921580,53
1101209001;0;0;0;0;0;0;0;0;100;13,13341499;190378,6541
4105002001;0;1;0;0;0;0;0;0;0,883356992;96,68534323;23341339,25
4103805014;22;0;0;1;0;8;0;0;17,52435445;41,29291761;45999274,82
2105602001;1;1;0;0;0;0;0;0;87,64749345;30,58397887;243944,9263
2906707053;0;0;0;0;0;0;0;0;97,61914266;19,40451861;21296,0794
2902001002;2;1;0;0;0;0;0;0;1,599349316;212,0673444;4762083,16
1402105023;0;0;0;0;0;0;0;0;100;17,46486247;24100,80308
1101504013;0;0;0;0;0;0;0;0;100;28,39994434;45583,7918
2906708050;0;0;0;0;0;4;0;0;34,69504547;31,59883981;8403994,092
1102501002;0;1;0;0;0;0;0;0;2,723618652;92,15412317;7621981,648
1803201001;2;1;0;0;0;0;0;0;0;0;14852070,83
4109106035;0;0;0;0;0;0;0;0;100;33,07869776;26254,39768
1801701009;0;0;0;0;0;0;0;0;39,63551308;29,34563119;225022,7511
4109104006;0;0;0;0;0;0;0;0;100;60,17650935;28884,02252
1402102015;0;0;0;0;0;0;0;0;100;26,96537032;29036,48135
4109102058;0;0;0;0;0;0;0;0;99,99999609;20,21501772;23195,09994
2906709020;0;0;0;0;0;0;0;0;100;28,45728612;7820,790848
4100404023;0;0;0;0;0;0;0;0;86,30480696;26,78274214;460818,0842
1812601001;2;1;0;0;0;0;0;0;1,897257;153,5790777;25407076,56
2101701002;6;2;0;0;0;0;0;0;1,082780116;76,32537068;278528439
4109105066;0;0;0;0;0;0;0;0;100;17,19955534;27379,20145
1819301005;17;0;0;0;0;0;0;0;13,7923066;62,14090645;7823520,869
2105601002;0;0;0;0;0;0;0;0;17,40803639;92,00350956;172071,6706
4100502003;0;3;0;0;0;0;0;0;1,222901764;93,1991293;53008736,64
403401001;1;1;0;0;0;0;0;0;1,927850936;50,30209667;31762101,98
1102003012;0;0;0;0;0;0;0;0;100;35,40599605;28655,44494
2104101004;0;0;0;0;0;0;0;0;100;41,66958601;17297,2722
4103905002;0;0;0;0;0;0;0;0;47,52561768;33,01250678;230241,2411
1814003003;2;0;0;0;0;0;0;0;12,08963598;58,76331083;2665548,753
4109201004;1;0;0;0;0;0;0;0;6,526156755;49,66262944;3353032,627
1402105019;0;0;0;0;0;0;0;0;100;16,41253416;47044,4231
401307017;0;0;0;0;0;0;0;0;99,99999872;48,88787081;80227,13576
2104107001;0;0;0;0;0;0;0;0;100;24,43952448;141934,8927
2902502004;0;0;0;0;0;0;0;1;100;51,33373214;68810,63795
4100404003;2;0;0;0;0;0;0;0;100;27,13337707;131968,5508
2301701001;1;0;0;0;0;0;0;0;0,14440241;489,7093998;186714661,1
2104102004;0;0;0;0;0;0;0;0;100;18,70044932;117805,779
2903901002;5;0;0;0;0;0;0;0;1,19993142;253,8436675;66858537,36
4109104013;0;0;0;0;0;0;0;0;100;43,6660661;43867,40127
2104107007;0;0;0;0;0;0;0;0;100;19,28875792;77519,42819
2906710015;0;0;0;0;0;0;0;0;100;29,2153033;14409,38093
401401001;1;1;0;0;0;0;0;0;0;0;30800788,33
1102702004;0;0;0;0;0;0;0;0;73,21673199;11,28240038;3794300,817
2105001003;0;0;0;0;0;0;0;0;60,27698956;47,945056;104291,4726
2990101002;1;0;0;0;0;0;0;0;99,28640912;22,79985948;89986,79116
2906711007;2;1;0;0;0;0;0;0;41,3818811;31,08209867;908281,7454
2307001001;0;0;0;0;0;0;0;0;53,06641723;58,61201032;138142,702
1818401001;1;1;0;0;0;0;0;0;0,363489839;654,2031303;71762424,32
1406904001;0;0;0;0;0;0;0;0;0,578654443;115,5967414;93337715,98
401308002;3;1;0;0;0;0;0;0;18,85536548;34,82556124;4210068,67
1100402001;0;0;0;0;0;0;0;0;80,35032813;19,88927957;522493,3243
1405605002;0;0;0;0;0;0;0;0;61,86797465;33,13101908;119633,8213
2105002003;0;0;0;0;0;0;0;0;100;25,2469357;106483,7324
4109104037;0;0;0;0;0;0;0;0;100;33,66340899;36406,80866
1402102039;0;0;0;0;0;0;0;0;100;45,81817445;21381,15633
2905101007;0;0;0;0;0;0;0;0;100;30,98114709;75182,40761
2302802002;0;1;0;0;0;0;0;0;69,70618179;55,50485123;145842,2384
4103804008;1;0;0;0;0;0;0;0;83,54222063;32,2493332;182382,4382
1102201001;0;0;0;0;0;0;0;0;100;31,24525646;76242,49958
1101206004;0;0;0;0;0;0;0;0;100;44,69562855;19878,53187
1103902005;0;0;0;0;0;0;0;0;75,8981075;61,17670479;33624,74973
1407201001;2;0;0;0;0;0;0;0;2,522451596;104,9684467;10406232,54
1401301001;1;0;0;0;0;0;0;0;81,93833055;26,29931089;54659,29677
1100603002;0;0;0;0;0;0;0;0;47,5104042;58,21451203;116155,3276
1405801001;1;0;0;0;0;0;0;0;98,77736296;14,22699893;141371,1138
1100403001;0;0;0;0;0;0;0;0;100;30,93845256;51384,97044
1406602003;0;0;0;0;0;0;0;0;3,765306477;47,8459515;4275865,47
4101801001;0;1;0;0;0;0;0;0;72,09154961;12,42844434;353655,0975
402401001;10;0;0;0;0;0;0;0;5,725614833;71,39445908;14596978,85
1890801001;3;2;0;0;0;0;0;0;0;0;20165753,64
2102101001;0;0;0;0;0;0;0;0;74,04505901;10,77907784;308964,8805
4101302002;2;0;0;0;0;0;0;0;100;31,83417673;277618,163
402902001;3;0;0;0;0;0;0;0;0;0;16398912,05
1803401001;2;2;0;0;0;0;0;0;0,569023168;270,8433882;39580412,5
2909403008;0;0;0;0;0;0;0;0;68,61456067;28,10526314;1190385,419
4103901006;0;0;0;0;0;0;0;0;59,01896832;38,41323818;178407,5734
2308704003;0;0;0;0;0;0;0;0;49,21641556;39,13450811;388031,4494
4107501002;2;0;0;0;0;0;0;0;100;26,69379487;314082,6437
2101401003;2;0;0;0;0;0;0;0;0,665758104;189,2214711;54159779,95
2309503002;0;0;0;0;0;0;0;0;0,26651355;172,9835563;56602407,58
1402102023;0;0;0;0;0;0;0;0;100;49,06644059;30162,22357
2906709004;0;0;0;0;0;0;0;0;100;46,79508749;29621,51473
1810101001;11;1;0;0;0;0;0;0;92,40324639;18,90072787;557609,1614
1405701005;1;1;0;0;0;0;0;0;2,798165953;45,40718044;51488579,44
2107802001;3;4;0;0;0;0;0;0;0,145324564;618,5640218;99870446,5
1402105007;0;0;0;0;0;0;0;0;100;35,9422928;77073,56526
1814501004;3;0;0;0;0;0;0;0;88,19109849;18,64209186;995552,6069
1808701006;0;0;0;0;0;0;0;0;100;28,21832366;59116,42552
2305001002;0;0;0;0;0;0;0;0;100;36,77739488;50065,0192
406601005;6;3;0;0;0;0;0;0;1,380197825;261,7658638;65652137,03
2905401024;0;0;0;0;0;0;0;0;100;51,85530299;100043,4022
1814003001;0;0;0;0;0;0;0;0;100;51,32600842;37455,80035
1812204002;2;2;0;0;0;0;0;0;0;0;40966758,62
2906706035;0;0;0;0;0;0;0;0;100;59,81744028;36505,03018
1800701001;2;1;0;0;0;0;0;0;0;0;139947241,8
4109301003;0;0;0;0;0;0;0;0;100,0000017;34,44875832;135741,1093
4103803009;0;0;0;0;0;0;0;0;99,99999876;33,57544869;75039,51059
2906707003;0;0;0;0;0;0;0;0;98,84560806;17,86085644;125762,4793
490201025;0;0;0;0;0;0;0;0;45,75192143;56,7756284;475017,3051
2305502001;0;0;1;0;1;0;0;1;100;26,91988553;106629,1671
4109501002;1;0;0;0;0;0;0;0;100;28,08770605;75354,80684
1808706008;0;0;0;0;0;0;0;0;100;68,80127128;32374,80839
2905401018;0;0;0;0;0;0;0;0;100;30,20880524;123634,0705
4107701001;0;0;0;0;0;0;0;0;99,94628477;20,15938868;119925,5259
4102406002;7;0;0;0;0;0;0;0;0,861585884;99,9220273;795889596,1
2103301001;1;1;0;0;0;0;0;0;0;0;10939489,89
2104104006;0;0;2;0;0;0;0;0;100;19,24002999;198605,9973
1103106016;0;0;0;0;0;0;0;0;100;21,45762458;67964,69846
4109801002;5;0;0;0;0;0;0;0;16,72272561;61,80911695;3456014,713
2908801001;1;1;0;0;0;0;0;0;2,102581914;48,48996135;27710654,13
1808701020;0;0;0;0;0;0;0;0;100;31,63809578;27491,89065
2903701001;2;1;0;0;0;0;0;0;1,169909421;55,9952924;21467444,5
401307040;0;0;0;0;0;0;0;0;7,052583538;128,9526138;1090317,744
2902502007;1;0;0;0;0;0;0;0;100;48,65021168;41631,57772
1103105007;1;0;0;0;0;0;0;0;100;19,11951335;153948,4647
2100503003;9;1;0;0;0;0;0;0;0,48184125;230,3999717;298019523,3
1818901001;3;1;0;0;0;0;0;0;1,010387394;390,7609113;12988949,58
2305002007;0;0;0;0;0;0;0;0;100;37,75663249;37069,86691
1101403001;0;0;0;0;0;0;0;0;53,82393892;36,61010388;352167,3687
2909403001;0;0;0;0;0;0;0;0;100;37,02800758;81527,76382
4102801001;1;1;0;0;0;0;0;0;27,4565292;56,01207884;2057695,235
402701001;1;2;0;0;0;0;0;0;0;0;31949113,5
410201006;8;1;0;0;0;0;0;0;19,37812849;53,97853253;2696384,447
4100402002;1;0;0;0;0;0;0;0;95,15738617;19,03075664;187050,7649
2904201001;1;1;0;0;0;0;0;0;19,554413;70,77997154;85206,50148
2300903001;0;0;0;0;0;0;0;0;73,68087914;29,91648792;417680,7195
405303001;0;0;0;0;0;0;0;0;3,512793795;126,0531592;1426832,859
1808702020;1;0;0;0;0;0;0;0;100;49,28308191;68640,80068
1103106010;0;0;0;0;0;0;0;0;100;24,65470687;107241,1775
4109103001;0;0;0;0;0;0;0;0;100;25,90361276;53449,06888
2305006004;1;0;1;0;0;0;0;0;6,026106467;120,9184494;6354651,037
4109102048;0;0;0;0;0;0;0;0;100;10,90997765;47914,80838
4102001002;1;0;0;0;0;0;0;0;100;40,22825751;160216,5061
2906707073;0;0;0;0;0;0;0;0;100;47,08049437;14408,93922
4109106061;0;0;0;0;0;0;0;0;100;41,61358578;32440,18954
1810001001;1;1;0;0;0;0;0;0;45,81854455;39,16117891;504093,8239
1102006006;0;0;0;0;0;0;0;0;76,98715303;25,68547745;182812,098
1102007009;0;0;0;0;0;0;0;0;100;22,05161703;23217,79347
4109102068;0;0;0;0;0;0;0;0;100;41,87135464;96940,23399
4109103070;1;0;0;0;0;0;0;0;100,0000061;20,71982973;240005,0046
1100201003;2;0;0;0;0;0;0;0;0,44138998;153,4718695;46548652,67
409201002;3;1;0;0;0;0;0;0;0,251330376;343,3874018;65755990,9
1102701035;0;0;0;0;0;0;0;0;100;32,90681725;43717,07981
4109105023;4;0;0;1;1;2;0;0;100,000001;40,04875405;1058897,029
2906703001;0;0;0;0;0;0;0;0;100;46,60212253;75803,98044
1808709002;0;0;0;0;0;1;0;0;98,27844135;23,50531305;119556,6067
4109103061;0;0;0;0;0;0;0;0;100;36,32859432;39601,39329
2906709079;0;0;0;0;0;0;0;0;100;40,04261271;14756,50988
1808703014;2;0;0;0;0;0;0;0;100;29,15301659;66281,63048
4103402002;2;1;0;0;0;0;0;0;3,582845852;46,48970873;52593806,6
4108102001;3;0;0;0;0;0;0;0;60,35970425;18,99339416;267285,4979
401307010;0;0;0;0;0;0;0;0;100;24,95121011;88733,1812
2906709056;0;0;0;0;0;0;0;0;100;39,27514129;95677,76706
1100601002;0;0;0;0;0;0;0;0;31,60462614;98,99320263;102507,6923
2305503004;0;0;0;0;0;0;0;0;35,57602904;106,8722103;111156,2772
2306603001;1;1;0;0;0;0;0;0;0,353224581;333,5001071;146262098,3
1401501001;2;0;0;0;0;0;0;0;0,331900048;217,3992544;40224572,63
4105901011;5;2;1;0;0;0;1;0;38,25236743;31,41067095;1906528,94
1402109017;0;0;0;0;0;0;0;0;67,33680038;36,61847058;146980,3882
4109503003;0;0;0;0;0;0;0;0;100;23,83935077;126312,2048
2990101016;1;0;0;0;0;0;0;0;92,18818184;26,57558204;268348,3081
4103904002;0;0;0;0;0;0;0;0;100;34,00062426;105629,6333
407902012;2;0;0;0;0;0;0;0;91,88865929;23,29040019;742913,514
2104403001;0;0;0;0;0;0;0;0;1,551820591;141,8512995;4359903,927
2101401002;1;0;0;0;0;0;0;0;4,621367037;63,29631389;9891145,722
2300702001;0;0;0;0;0;0;0;0;79,23495368;33,52633991;233740,4598
1404301002;0;0;0;0;0;0;0;0;33,24247451;71,37898484;186336,8005
401307022;6;1;0;1;0;5;0;0;40,38075622;31,66729128;6658453,181
401101002;3;0;0;0;0;0;0;0;88,77854906;37,18984028;154334,5311
4105803004;2;0;0;0;0;0;0;0;99,99999973;18,05234521;414593,005
4109104071;0;0;0;0;0;0;0;0;100,0000004;44,6732554;86147,50553
2104203001;0;0;0;0;0;0;0;0;12,93321356;184,8622994;302537,1773
406901002;0;0;0;0;0;0;1;0;3,376300763;173,7384281;2418611,994
1402109028;0;0;0;0;0;0;0;0;100;24,54737547;25507,95277
2906706008;0;0;0;0;0;0;0;0;100;34,67494381;26714,98091
2303101001;2;1;0;0;0;0;0;0;0;0;13744797,3
1190201002;7;0;0;0;0;0;0;0;0,632764714;81,78109158;223552731,5
1103101002;0;0;0;0;0;0;0;0;99,9687884;25,16749465;52697,36424
2305301003;0;0;0;0;0;0;0;0;52,35614809;44,33862684;171600,8416
1402001001;1;1;0;0;0;0;0;0;0;0;38534208,24
2300502005;0;1;0;0;0;0;0;0;100;28,34661451;93948,07089
1403301001;3;1;0;0;0;0;0;0;0,406077723;179,6151767;72365318,99
2309701003;0;0;0;0;0;0;0;0;29,53839838;53,41184435;393101,5241
1103104005;0;0;0;0;0;0;0;0;100;33,28511981;50281,42794
2906702049;0;0;0;0;0;0;0;0;48,24363931;30,68069987;532895,3243
2906707039;0;0;0;0;0;0;0;0;100;37,41677927;45578,86731
4108701002;4;0;0;0;0;0;0;0;79,82102113;16,2065768;295871,6853
1405402003;0;0;0;0;0;0;0;0;100;25,36371504;131818,9416
1102701002;0;0;0;0;0;0;0;0;100;30,41249877;56450,35886
4109103078;0;0;0;0;0;0;0;0;99,99999845;23,70843981;310554,3127
1101602004;0;0;0;0;1;0;0;0;38,59322673;54,60662377;896388,992
2906710049;0;0;0;0;0;0;0;0;100;31,58455976;25993,17945
2909601001;0;0;0;0;0;0;0;0;0,283306469;766,0994767;41614366,69
4104101002;1;0;0;0;0;0;0;0;48,40163644;28,94283305;484244,7921
1815803002;3;0;0;0;0;0;0;0;1,711321206;89,37463949;14549823,34
1100601004;0;1;0;0;0;0;0;0;70,63190424;36,27780366;173233,4585
409001001;3;2;0;0;0;0;0;0;0;0;94755516,76
2103501003;0;0;0;0;0;0;1;0;0,153967886;745,792733;27280550,35
1102701024;0;0;0;0;0;0;0;0;100;38,16474584;38079,21152
1808702005;1;0;0;0;0;0;0;0;100;30,13808135;48434,74269
4109102062;0;0;0;0;0;0;0;0;100;37,23525058;18173,21222
1402105024;0;0;0;0;0;0;0;0;100,000001;26,46488508;92069,3221
2100401001;5;2;0;0;0;0;0;0;0;0;64296660,98
2301003003;0;1;0;0;0;0;0;0;100,0000001;22,50679974;304347,184
1102803002;0;0;0;0;0;0;0;0;100;29,43803539;57294,55084
401306014;0;0;0;0;0;0;0;0;100;38,93656198;32424,98
4103902003;0;0;0;0;0;0;0;0;100;28,02586576;121401,125
400604002;3;0;0;0;0;0;2;0;0,819141268;174,3615795;82658619,2
2906710061;0;0;0;0;0;0;0;0;99,99999179;38,49540917;8055,41823
4108101003;0;1;0;0;0;0;0;0;89,84287068;29,01032156;257935,1468
2301002003;2;0;0;0;0;0;0;0;2,966118647;36,69474853;115698946,5
2906702005;0;0;0;0;0;0;0;0;74,02332015;41,68774522;56263,85095
401307024;0;0;0;0;0;0;0;0;7,440337755;137,7808798;6407723,131
2102101005;0;0;0;0;0;0;0;0;57,36222769;63,93588996;88067,29269
1405504001;1;1;0;0;0;0;0;0;0;0;34188204,86
2905402005;0;1;0;0;0;0;0;0;56,3131281;36,46442477;347647,6891
4104301001;2;1;0;0;0;0;0;0;1,034457977;120,7946485;45096028,39
2308803003;1;0;0;0;0;0;0;0;0,376087452;176,4015092;90056438,45
407901003;0;1;0;0;0;0;0;0;93,44762433;32,98862629;128287,6954
1404501002;2;0;0;0;0;0;0;0;2,463676279;49,75635242;13379659,88
1818801002;1;0;0;0;0;0;0;0;0;0;7189480,269
4108901001;4;0;0;0;0;0;0;0;28,32211097;34,56031912;3685125,327
1406002001;0;0;0;0;0;0;0;0;21,63105398;82,24477929;662044,9759
2390402001;1;1;0;0;0;0;0;0;0;0;62717037,84
4109501006;0;0;0;0;0;0;0;0;100;26,37594415;97054,34452
1400701002;0;0;0;0;0;0;0;0;100,000003;23,00216645;200968,9434
1402105030;0;0;0;0;0;0;0;0;100;14,59904506;22116,50148
1103201007;1;0;0;0;0;0;0;0;1,601783419;101,9278562;18915723,45
4102405003;0;0;0;0;0;0;0;0;100;28,94920588;221613,2983
1402102017;0;0;0;0;0;0;0;0;99,99999647;42,75107156;113907,4096
1103301001;0;0;0;0;0;0;0;0;74,39185757;38,5646831;93293,94528
2905103001;0;1;0;0;0;0;0;0;16,13959663;74,80932285;4497013,148
4109104020;0;0;0;0;0;0;0;0;100;42,47734757;35476,88529
4103803014;0;0;1;0;0;0;1;0;100,0000001;28,5089637;224171,9372
1402110004;0;0;0;0;0;0;0;0;100;20,06106422;16998,90088
1103202005;1;0;1;0;0;0;1;0;2,374016753;160,567644;3157174,095
2906702038;0;0;0;0;0;0;0;0;100;18,75825555;127425,5576
1808707029;0;0;0;0;0;0;0;0;100;28,08273317;18700,54956
4109001001;0;0;0;0;0;0;0;0;25,24957045;55,39484507;268255,9672
