Census Tract;Service area overall;Service area (pop-accounted);Total area;Portion overall;Portion pop-accounted
1101209017;0,020233282;0,020233276;0,063696422;31,76517779;31,76516913
1101209018;0,018429778;0,018429778;0,018429778;100;100
1101209019;0,006558242;0,006558242;0,006558242;100;100
1101209021;0,023824635;0,023824635;0,023824635;100;100
1101209022;0,03517369;0,03517369;0,03517369;100;100
1101209023;0,072972207;0,072972206;0,082153467;88,82425726;88,8242561
1101210001;0,083917353;0,083917349;0,096343319;87,10241001;87,1024061
1101210002;0,02021738;0,02021738;0,022284615;90,72348906;90,72348847
1101210003;0,004559951;0,004559951;0,022857811;19,94920218;19,94920407
1101210004;0,011208273;0,011208273;0,011208273;100;100
1101210005;0,006610562;0,006610561;0,023406887;28,24195266;28,24194777
1101210006;0,071596914;0,071596924;0,081878755;87,44260226;87,44261416
1101210007;0,045448342;0,045448339;0,063774407;71,26423283;71,26422812
1101210009;0,068138927;0,064229598;0,111188937;61,28211059;57,76617733
1101210011;0,007180866;0,007180866;0,014815663;48,46807199;48,46807137
1101210012;3,174628841;0,095536574;6,228291189;50,97110499;1,533913091
1101210013;0,007891638;0,007891638;0,007891638;100;100
1101210014;0,023143924;0,023143924;0,028518458;81,1541912;81,154191
1101210015;0,005837095;0,005837089;0,020530756;28,43097865;28,43095108
1101210016;0,000182167;0,000182168;0,025144506;0,724479089;0,724482943
1101210017;0,000791938;0,000791939;0,023962967;3,304842132;3,304847154
1101210018;0,006776409;0,00677641;0,061814148;10,96255407;10,96255431
1101210019;0,056947021;0,056947015;0,081654587;69,74136191;69,7413544
1101210020;0,007658168;0,007658168;0,007658168;100;100
1101210021;0,005813505;0,005813507;0,035940729;16,17525719;16,17526303
1101210022;0,015395166;0,015395166;0,01543742;99,7262897;99,72628935
1101210023;0,144685326;0,042763021;0,311916349;46,38593848;13,70977215
1101210024;0,021278997;0,021278991;0,030486493;69,79811246;69,79809459
1101210025;0,015668416;0,015668416;0,015668416;100;100
1101401004;0,908331865;0,031222451;21,17712447;4,289212476;0,1474348
1101501001;0,317739155;0,316893288;0,3326626;95,51393966;95,25966792
1101501002;0,16295295;0,162952951;0,301116898;54,11617598;54,11617631
1101501003;1,39829735;0,580180694;25,01308083;5,590264388;2,31950913
1101501004;0,069704579;0,069704579;0,069704579;100;100
1101501005;0,057490145;0,057490145;0,057490145;100;100
1101501006;0,041115125;0,041115125;0,17627666;23,32420261;23,32420234
1101501007;0,549441915;0,549441915;0,549441915;100;100
1101502001;0,11173295;0,11173295;0,11173295;100;100
1101502002;0,450009996;0,450009996;0,450009996;100;100
1101502003;0,109731511;0,109731511;0,109731511;100;100
1101502004;0,140678668;0,140678668;0,140678668;100;100
1101502005;0,106674737;0,106674737;0,106674737;100;100
1101502006;0,055128907;0,055128907;0,055128907;100;100
1101503001;0,11783069;0,117830694;0,294029549;40,07443833;40,07443957
1101503002;0,062539628;0,062539629;0,062831795;99,53500124;99,53500276
1101503003;0,062618852;0,062618852;0,062618852;100;100
1101503004;0,016970517;0,016970517;0,195196465;8,694069719;8,694070025
1101503005;0,044690793;0,044690793;0,046999613;95,08757693;95,08757705
1101503006;0,068921947;0,068921947;0,082943725;83,09482959;83,09482952
1101503007;0,042658988;0,04265899;0,066920068;63,74618162;63,74618397
1101504001;0,123537814;0,123537814;0,123537814;100;100
1101504002;0,430913754;0,231919027;0,560851035;76,83212234;41,35127027
1101504003;0,222348842;0,222348842;0,222348842;100;100
1101504004;0,107806413;0,107806413;0,107806413;100;100
1101504005;0,125925562;0,11844552;0,126024579;99,92143064;93,98604656
1101504006;0,189160406;0,189160408;0,221654831;85,34007818;85,34007905
1101504007;0,231379199;0,231379199;0,231379199;100;100
1101504008;0,073222089;0,073222089;0,073222089;100;100
1101504009;0,234642208;0,217339089;0,234642208;100;92,62574302
1101504010;0,115178672;0,115178672;0,115178672;100;100
1101504011;0,101245129;0,101245127;0,101408227;99,8391672;99,83916554
1101504012;0,022956978;0,022956978;0,022956978;100;100
1101504013;0,045583792;0,045583792;0,045583792;100;100
1101504014;0,081467423;0,072326418;0,081467423;100;88,77955805
1101505001;3,468672283;1,918331798;16,11389288;21,52597332;11,90483151
1101505002;9,944156875;5,852081608;11,38306662;87,35920827;51,41041341
1101505003;3,127721882;2,853204805;32,07350591;9,751730575;8,895830761
1101505004;3,02809997;2,068882939;86,30544463;3,508585099;2,397163873
1101505005;1,9376129;0,832644808;27,28015227;7,102646938;3,052200002
1101505006;0,185993894;0,185993905;1,97991456;9,394036374;9,394036924
1101601002;0,008257472;0,008257476;0,18309629;4,509907023;4,509909061
1101602001;0,10952555;0,109525556;0,224220814;48,84718235;48,84718521
1101602002;0,258007148;0,258007154;0,488763927;52,7876821;52,78768323
1101602003;0,18165009;0,18165009;0,18165009;100;100
1101602004;0,873383572;0,869674936;0,896388992;97,43354504;97,01981438
1101602005;0,041401919;0,041401915;0,482870083;8,574132057;8,574131259
1101603001;6,66908801;0,981035788;7,166844004;93,05473938;13,68853274
1101603002;8,442383369;2,496683893;12,95569476;65,16349396;19,27093792
1101603003;4,91076612;0,05499997;9,913893155;49,53418444;0,554776711
1101701001;0,081941136;0,081941134;0,163570078;50,09543092;50,09542982
1101701002;3,616479934;0,261498522;60,6408227;5,963771223;0,431225221
1101701003;62,70091724;1,486292028;62,72948709;99,95445546;2,369367418
1101801001;11,64678042;0,995838303;27,55276361;42,27082473;3,614295528
1101901001;21,30173513;0,105844372;56,30994458;37,82943722;0,187967458
1101901002;3,548539894;0,575293905;66,13967488;5,365221254;0,869816651
1102001001;0,108154306;0,108154306;0,108154306;100;100
1102001002;0,083604273;0,083604273;0,083604273;100;100
1102001003;0,082655369;0,082655369;0,082655369;100;100
1102001004;0,264727136;0,264727136;0,264727136;100;100
1102001005;0,145268185;0,136009937;0,145268185;100;93,62678935
1102002001;0,296121484;0,296121484;0,296121484;100;100
1102002002;0,102734673;0,102734673;0,102734673;100;100
1102002003;0,138126757;0,138126757;0,138126757;100;100
1102002004;0,113166127;0,113166127;0,113166127;100;100
1102002005;0,137147199;0,137147199;0,160321482;85,54511703;85,5451166
1102002006;0,05322858;0,053228583;0,063718844;83,53663835;83,53664244
1102002009;0,047687616;0,047687617;0,154565233;30,85274441;30,85274467
1102002010;0,038815452;0,038815454;0,069855835;55,56508259;55,5650851
1102002011;0,059443076;0,059443076;0,071064679;83,64644321;83,6464427
1102002012;0,069073848;0,069073846;0,069584857;99,26563195;99,26562974
1102002013;0,046708095;0,046708091;0,061226255;76,2876891;76,28768156
1102002014;0,064420304;0,064420304;0,064420304;100;100
1102002015;0,000116663;0,000116663;0,138704873;0,084109145;0,08410911
1102002016;0,040710711;0,04071071;0,072362885;56,25910343;56,25910307
1102002017;0,04879549;0,04879549;0,052455444;93,02273816;93,02273841
1102002018;0,059396055;0,059396055;0,076582895;77,55786138;77,55786132
1102002019;0,063655289;0,063655289;0,063655289;100;100
1102002020;0,099317511;0,099317511;0,099317511;100;100
1102002021;0,111560595;0,111560595;0,111560595;100;100
1102002022;0,100975131;0,100975131;0,100975131;100;100
1102002023;0,043966654;0,043966654;0,043966654;100;100
1102002024;0,035798246;0,035798246;0,113395624;31,5693367;31,56933637
1102003001;0,506224253;0,176396717;0,506224253;100;34,84556812
1102003002;0,171664919;0,171664919;0,171664919;100;100
1102003003;0,56765205;0,239654499;0,56765205;100;42,21855618
1102003004;0,536842144;0,299723456;0,536842144;100;55,8308357
1102003005;0,315402474;0,160459607;0,315402474;100;50,87455548
1102003006;0,037806553;0,037806553;0,037806553;100;100
1102003007;0,057982543;0,057982543;0,057982543;100;100
1102003008;0,092262796;0,092262796;0,092262796;100;100
1102003009;0,20108121;0,20108121;0,20108121;100;100
1102003010;0,109484744;0,109484744;0,109484744;100;100
1102003011;0,036224513;0,036224513;0,036224513;100;100
1102003012;0,028655445;0,028655445;0,028655445;100;100
1102003013;0,026665096;0,026665096;0,026665096;100;100
1102003014;0,035162818;0,035162818;0,035162818;100;100
1102003015;0,119409547;0,119409547;0,119409547;100;100
1102003016;0,036196653;0,036196653;0,036196653;100;100
1102003017;0,025826211;0,025826211;0,025826211;100;100
1102003018;0,143092692;0,143092692;0,143092692;100;100
1102003019;0,20876493;0,20876493;0,20876493;100;100
1102003020;0,021266291;0,021266291;0,021266291;100;100
1102004001;0,15162027;0,15162027;0,15162027;100;100
1102004002;0,447951669;0,447951669;0,447951669;100;100
1102004003;7,014734192;1,409164974;7,014734192;100;20,08864393
1102004004;0,271847773;0,271847773;0,271847773;100;100
1102004005;0,188519784;0,188519784;0,188519784;100;100
1102004006;0,089400373;0,089400373;0,089400373;100;100
1102004007;0,072280992;0,055646489;0,072280992;100;76,98633726
1102004008;0,603136952;0,600700499;0,603136952;100;99,59603647
1102004009;0,318624673;0,281696105;0,318624673;100;88,41000979
1102005001;0,416085714;0,393587415;0,416085714;100;94,59286932
1102005002;0,283557224;0,283557224;0,283557224;100;100
1102005003;0,054526792;0,054526792;0,054526792;100;100
1102005004;0,131434426;0,131434426;0,131434426;100;100
1102005005;0,096853555;0,096853555;0,096853555;100;100
1102005006;0,223777355;0,223777355;0,223777355;100;100
1102005007;0,0343526;0,0343526;0,0343526;100;100
1102005008;0,051819675;0,051819675;0,051819675;100;100
1102005009;0,028647757;0,028647757;0,028647757;100;100
1102005010;0,06788383;0,06788383;0,06788383;100;100
1102005011;0,041967007;0,041967007;0,041967007;100;100
1102005012;0,092667118;0,092667118;0,092667118;100;100
1102005013;0,204063718;0,204063718;0,204063718;100;100
1102006001;0,302827314;0,302827314;0,302827314;100;100
1102006002;0,104318026;0,104318026;0,104318026;100;100
1102006003;1,521581413;1,317640537;1,521581413;100;86,59678186
1102006004;0,020721512;0,020721512;0,020721512;100;100
1102006005;0,055750464;0,055750464;0,055750464;100;100
1102006006;0,182812098;0,169200034;0,182812098;100;92,55406838
1102006007;0,046159304;0,046159304;0,046159304;100;100
1102006008;0,051693651;0,051693651;0,051693651;100;100
1102006009;0,027562958;0,027562958;0,027562958;100;100
1102006010;0,032109171;0,032109171;0,032109171;100;100
1102006011;0,107983857;0,107983854;0,212048102;50,92422726;50,92422572
1102006012;0,026081761;0,026081757;0,029391351;88,73957778;88,73956397
1102006013;0,084223593;0,084223595;0,153951171;54,70799079;54,70799232
1102006014;0,028207022;0,028207023;0,048239886;58,47240495;58,47240837
1102006015;0,019262468;0,019262468;0,059858981;32,17974671;32,17974612
1102006016;0,03609707;0,036097066;0,212754667;16,9665232;16,96652117
1102006017;0,05769118;0,057691177;0,089818995;64,23048905;64,23048642
1102006018;0,047376747;0,047376745;0,307032867;15,43051316;15,43051239
1102006019;0,085021909;0,085021902;0,119826708;70,95405549;70,95404989
1102006020;0,037026732;0,037026732;0,052781706;70,15069313;70,15069201
1102006021;0,048608928;0,048608934;0,059603612;81,55366171;81,55367142
1102006023;0,006953525;0;2,161352241;0,321721043;0
1102006024;0,050289185;0,050289185;0,144713716;34,75080734;34,75080779
1102006025;0,058140414;0,058140415;0,104660491;55,55144381;55,55144541
1102006027;0,009384231;0,009384228;0,031863903;29,45097734;29,45096777
1102006028;0,085371143;0,08537114;0,71402838;11,95626745;11,95626709
1102006029;1,329870026;1,178946049;1,329870026;100;88,65122352
1102006030;0,106485133;0,069687663;0,106485133;100;65,44356108
1102006031;0,02942136;0,029421351;0,09794073;30,03996395;30,03995494
1102006032;0,044791631;0;1,052493137;4,255764651;0
1102006033;0,325097334;0,284032229;0,544013908;59,75901145;52,21047189
1102007001;0,070174253;0,070174249;0,092948172;75,4982602;75,49825662
1102007005;8,33217E-05;8,33216E-05;0,088930703;0,093692869;0,093692687
1102007006;0,004778998;0,004778999;0,050556257;9,452832114;9,452834621
1102007007;0,000120537;0,000120537;0,076992063;0,156557833;0,156557883
1102007010;0,007466988;0,007466988;0,072066568;10,36123729;10,36123654
1102007011;0,439436173;0,422610952;1,519567244;28,91850788;27,81127018
1102007012;0,138727922;0,112505575;1,009656026;13,74011727;11,14296077
1102007014;0,001138371;0,001138369;0,044265365;2,571696284;2,571692183
1102007015;0,266665621;0,266665621;0,27397934;97,3305583;97,33055829
1102007016;1,786978899;0,694339551;3,958061878;45,14782622;17,54241274
1102007017;0,024876462;0,024876463;0,079133331;31,43613672;31,43613818
1102008001;0,003869821;0;3,357912151;0,115244859;0
1102009001;0,195399515;0,009541642;15,09710594;1,294284582;0,063201797
1102009002;175,5588992;2,669467837;203,9975288;86,05932642;1,308578517
1102009003;71,19897475;0,41770344;236,122603;30,15339228;0,176901082
1102009004;0,088736327;0,088736327;0,088736327;100;100
1102009005;14,36796312;1,465726607;14,36796312;100;10,2013528
1102009006;14,79823247;0,556270103;30,75546653;48,11577954;1,808686929
1102009007;8,840326469;1,335237225;87,66623511;10,08407223;1,523091785
1102009008;0,287101124;0,204463193;0,287101124;100;71,21643745
1102009009;0,11554068;0,106773444;0,21660289;53,34216894;49,29456096
1102009010;0,020738765;0,020738772;0,071019494;29,20151078;29,20152046
1102009011;0,009121109;0;8,832058113;0,103272749;0
1102009012;0,432219114;0,138871392;21,16245422;2,042386528;0,656215912
1102009013;8,410145215;0,874406874;14,22525139;59,12124139;6,146864121
1102010001;4,499175775;0,431704884;76,41006253;5,888198002;0,564984336
1102010002;1,289280082;0,229469935;101,815522;1,266290303;0,225378145
1102010004;0,81750608;0,060025991;327,4470946;0,249660508;0,018331508
1102104001;0,270788676;0,197562281;38,5580774;0,702287806;0,512375861
1102104002;0,051221458;0,020507685;0,302303658;16,94371088;6,783803071
1102201001;0,0762425;0,0762425;0,0762425;100;100
1102201002;0,098066895;0,098066895;0,098297012;99,76589573;99,76589559
1102201003;0,046910736;0,046910736;0,046910736;100;100
1102201004;0,08550654;0,085506531;0,090700344;94,27366693;94,2736572
1102201005;0,235917708;0,228494174;0,31589377;74,68260855;72,3325991
1102201006;0,056700839;0,053058853;0,0572424;99,05391653;92,69152448
1102202001;0,161789189;0,151063464;0,170274946;95,01643844;88,71737581
1102202002;0,046969224;0,046969224;0,046969224;100;100
1102202003;0,069359366;0,069359367;0,072020399;96,30516773;96,30516823
1102202004;0,018946745;0,018946742;0,087668048;21,61191609;21,61191308
1102202005;0,103372011;0,103372004;0,121076549;85,37740154;85,37739581
1102202006;0,027232824;0,026127347;0,173520557;15,69429266;15,05720576
1102202007;0,273394706;0,199439091;0,668839751;40,87596547;29,81866586
1102203001;0,073232965;0,073232965;0,073232965;100;100
1102203002;0,050390835;0,050390835;0,050390835;100;100
1102203003;0,082717228;0,082717228;0,082717228;100;100
1102203004;0,126635556;0,126635556;0,126635556;100;100
1102203005;0,101413384;0,101413384;0,101413384;100;100
1102203006;0,071094388;0,071094388;0,071094388;100;100
1102203007;0,044076966;0,044076966;0,044076966;100;100
1102203008;0,337159357;0,337159357;0,337159357;100;100
1102203009;0,044325399;0,044325399;0,044325399;100;100
1102203010;0,363314406;0,317406948;0,370050874;98,17958313;85,77386775
1102203011;0,053199433;0,053199433;0,053199433;100;100
1102204001;0,084214523;0,084214523;0,084214523;100;100
1102204002;0,196855323;0,180239333;0,210106947;93,69291529;85,78456617
1102204003;0,040258251;0,040258251;0,040258251;100;100
1102204004;0,068923561;0,068923561;0,068923561;100;100
1102204005;0,073495245;0,073495245;0,073495245;100;100
1102204006;0,064631555;0,064631554;0,069540682;92,94064013;92,94063817
1102205001;0,111046317;0,111046315;0,114226861;97,21559037;97,21558856
1102205002;0,065121629;0,065121629;0,065121629;100;100
1102205003;0,227297599;0,134006116;0,443303485;51,27358729;30,22897872
1102205004;0,041026716;0,041026716;0,041026716;100;100
1102205005;0,021832601;0,021832601;0,021832601;100;100
1102205006;0,030583622;0,030583622;0,030583622;100;100
1102205007;0,068111267;0,068111267;0,068111267;100;100
1102206001;0,075136486;0,075136488;0,11698781;64,22591074;64,22591237
1102206002;0,065824078;0,065824078;0,065824078;100;100
1102206003;0,069386123;0,059421937;0,116179144;59,72338989;51,14681963
1102206004;0,095261063;0,095261063;0,095261063;100;100
1102206005;0,036985784;0,036985786;0,077218847;47,89735361;47,89735555
1102206006;0,04740431;0,04740431;0,04740431;100;100
1102206007;0,109174502;0,109174502;0,109174502;100;100
1102207001;4,976293592;2,833294323;13,70122856;36,32005386;20,67912604
1102401001;0,0203063;0;3,204071365;0,633765545;0
1102402002;1,863043605;0,060243195;52,0313276;3,580619006;0,115782545
1102403001;0,130737554;0;79,65574668;0,164128213;0
1102404001;0,260785986;0;11,43345467;2,280902783;0
1102404003;0,172947266;0;46,3277255;0,373312664;0
1102601001;0,272455662;0,196681829;0,272455662;100;72,18856374
1102601002;37,54834589;1,014944633;47,96545825;78,28205393;2,115990694
1102602001;0,240064695;0,167328021;0,240064695;100;69,70121996
1102602002;0,121876585;0,121876585;0,121876585;100;100
1102701001;0,034574281;0,034574277;0,069964965;49,41656307;49,4165574
1102701002;0,056450359;0,056450359;0,056450359;100;100
1102701003;0,075445638;0,075445637;0,117807924;64,04122536;64,04122403
1102701004;0,164926327;0,164582988;0,164926327;100;99,79182272
1102701005;0,033693399;0,033693402;0,094928104;35,49359793;35,49360024
